datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2017-08-29T10:49:40.137000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638449006622 Latitude: 39.961205676546726 Height: 25m Distance: 0.5669838786125183m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.240000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638449566375 Latitude: 39.96120570188532 Height: 25m Distance: 0.5698376893997192m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.339000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638452617647 Latitude: 39.96120571382833 Height: 26m Distance: 0.5727626085281372m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.440000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163845597282 Latitude: 39.96120573577975 Height: 26m Distance: 0.5765254497528076m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.554000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638461342435 Latitude: 39.961205743501836 Height: 27m Distance: 0.5811927914619446m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.642000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163847028509 Latitude: 39.96120579290882 Height: 27m Distance: 0.590599000453949m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.741000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638479593095 Latitude: 39.96120582555261 Height: 28m Distance: 0.599338948726654m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.854000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638490930066 Latitude: 39.9612058578642 Height: 28m Distance: 0.6096685528755188m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.943000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638501981016 Latitude: 39.96120587326602 Height: 29m Distance: 0.6192643642425537m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:41.490000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638509921478 Latitude: 39.96120588430362 Height: 29m Distance: 0.6261586546897888m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:41.164000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638517498825 Latitude: 39.961205887065454 Height: 30m Distance: 0.6326401829719543m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:41.265000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638517392684 Latitude: 39.96120581933521 Height: 30m Distance: 0.6401610970497131m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
